,Prefectures,Communes,Precincts,Ballots,Registered,C007,C008,C009,C010,C011,C012,C013,C014,C015,C016,C017,C018,C019,C020,C021,C022,C023,C024,C025,C026,C027,C028,C029,C030,C031,C032,C033,C034,C035,C036,C037,C038,C039,C040,C041,C042,C043,C044,C045,C046,C047,C048,C049,C050,C051,C052,C053,C054,C055,C056,C057,C058,C059,C060,C061,C062,C063,C064,C065,C066,C067,C068,C069,C070,C071,C072
86,SHKODER,SHKODER_POSTRIBE,83,277,537,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,41,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,9,0,0,0,0,0,0,0,8,2,0,0,1,0,0,0,0,0,0,0,1,2
87,SHKODER,SHKODER_POSTRIBE,84,347,629,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,70,0,0,122,0,0,0,1,0,0,0,0,8,2,0,0,0,2,57,21,0,0,0,0,2,0,0,5,0,0,0,2,0,0,0,0,13,0,0,0,2
88,SHKODER,SHKODER_POSTRIBE,85,466,798,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,74,0,2,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,1,1
89,SHKODER,SHKODER_POSTRIBE,86,406,783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,75,1,0,66,0,0,0,0,0,1,0,0,0,0,0,0,0,0,181,66,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,3
90,SHKODER,SHKODER_POSTRIBE,861,106,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,19,1,0,58,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8
91,SHKODER,SHKODER_POSTRIBE,87,255,512,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,0,0,150,0,0,0,0,0,2,0,0,5,0,0,0,0,0,69,2,2,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,3,0,0,0,0
92,SHKODER,SHKODER_POSTRIBE,88,364,631,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,30,0,0,163,0,0,0,0,0,0,0,0,0,0,1,0,0,1,143,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5
93,SHKODER,SHKODER_POSTRIBE,89,309,600,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,16,0,0,0,0,1,0,49,0,0,122,0,0,0,0,0,2,0,0,0,1,0,0,0,1,99,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,5
94,SHKODER,SHKODER_POSTRIBE,90,294,637,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,23,0,0,0,0,0,0,25,0,3,140,0,0,0,0,0,0,0,0,0,1,0,0,0,1,95,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
95,SHKODER,SHKODER_PULT,91,272,645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,3,0,1,110,0,0,0,0,0,0,0,0,8,0,0,0,0,0,66,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,SHKODER,SHKODER_PULT,92,123,373,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
97,SHKODER,SHKODER_PULT,93,112,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,25,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
98,SHKODER,SHKODER_PULT,94,274,866,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,107,0,0,0,0,0,3,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,2,59,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
99,SHKODER,SHKODER_RRETHINAT,97,477,993,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,65,3,3,187,0,0,0,0,0,0,0,0,5,0,0,0,0,0,163,27,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,1,2,2
100,SHKODER,SHKODER_RRETHINAT,98,419,956,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,15,0,0,0,0,0,86,1,1,158,0,0,0,0,0,0,0,0,0,2,0,0,0,0,112,19,0,0,0,0,0,0,0,1,2,0,0,0,0,2,0,0,8,0,0,0,2
101,SHKODER,SHKODER_RRETHINAT,99,355,708,0,3,0,1,0,14,0,0,0,0,0,0,0,0,0,1,0,0,3,11,0,0,1,0,1,63,0,1,111,0,1,0,0,0,3,0,0,7,0,1,0,0,0,113,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6
102,SHKODER,SHKODER_RRETHINAT,100,261,584,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,8,4,0,0,0,0,0,36,0,0,101,0,0,0,0,0,5,0,0,0,0,0,0,0,1,86,13,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
103,SHKODER,SHKODER_RRETHINAT,101,337,588,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,72,2,1,85,1,0,0,0,0,0,0,0,6,0,1,1,0,0,125,6,0,0,0,0,0,1,0,0,0,0,0,25,0,0,0,1,0,0,0,1,5
104,SHKODER,SHKODER_RRETHINAT,102,403,911,0,0,0,2,1,19,0,0,1,0,0,0,1,0,0,0,0,2,0,6,0,0,0,1,0,50,0,0,163,0,1,0,0,0,3,0,0,2,1,0,0,0,0,120,10,0,0,0,0,0,0,0,0,0,1,0,3,0,2,0,0,5,0,0,1,8
105,SHKODER,SHKODER_RRETHINAT,1021,235,525,0,1,0,0,1,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,1,115,0,0,0,2,0,2,0,0,1,1,0,0,1,0,49,15,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
106,SHKODER,SHKODER_RRETHINAT,103,472,976,0,0,0,1,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,1,4,208,0,0,0,0,0,0,0,0,2,0,0,0,1,0,151,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3
107,SHKODER,SHKODER_RRETHINAT,1031,441,950,0,0,0,0,1,33,5,0,0,0,0,0,0,0,0,1,1,0,2,9,0,0,0,0,0,47,0,2,195,0,0,0,0,0,4,0,0,0,0,0,0,0,0,122,11,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6
108,SHKODER,SHKODER_RRETHINAT,104,255,602,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0,0,0,0,0,41,1,0,84,1,0,0,1,0,2,0,0,1,0,0,0,0,0,94,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3
109,SHKODER,SHKODER_RRETHINAT,1041,277,577,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,15,0,0,0,0,0,45,0,0,112,0,0,0,0,0,1,0,0,0,0,0,0,0,0,71,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,2
110,SHKODER,SHKODER_RRETHINAT,105,457,880,0,0,0,1,1,7,2,0,1,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,73,0,3,204,1,0,0,0,0,0,1,0,1,0,0,0,2,0,104,22,0,0,0,0,0,3,0,0,3,0,0,6,0,0,0,0,6,0,0,0,4
111,SHKODER,SHKODER_RRETHINAT,106,235,614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,26,0,0,0,0,0,7,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,1,0,76,7,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
112,SHKODER,SHKODER_RRETHINAT,1061,216,610,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,46,0,0,0,0,0,7,1,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
113,SHKODER,SHKODER_RRETHINAT,107,358,844,0,9,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,22,57,1,0,0,0,1,14,0,1,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,2,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,2,0,0,0,1
114,SHKODER,SHKODER_RRETHINAT,108,360,735,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36,71,0,0,0,0,0,17,0,0,88,0,0,0,0,0,0,0,0,1,1,0,0,0,1,124,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2
115,SHKODER,SHKODER_RRETHINAT,109,336,627,0,0,0,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,94,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,5,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,1,0,0,1,2
116,SHKODER,SHKODER_RRETHINAT,110,412,943,1,0,0,5,1,2,6,0,1,0,0,0,0,0,0,0,1,0,11,21,1,0,0,0,0,35,1,3,131,2,0,0,0,0,4,0,0,2,0,0,0,1,2,143,10,0,0,0,0,0,2,0,1,23,0,0,0,0,0,0,0,2,0,0,0,0
117,SHKODER,SHKODER_RRETHINAT,111,254,533,0,0,0,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,12,3,0,0,0,0,0,16,0,1,70,0,0,0,0,0,3,0,1,1,0,0,0,0,0,101,3,0,0,0,0,0,5,0,1,23,0,0,4,0,0,0,1,3,0,0,0,0
118,SHKODER,SHKODER_RRETHINAT,1111,271,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,30,0,0,0,0,0,31,2,0,75,0,0,0,0,0,0,0,0,3,0,0,0,0,1,94,1,0,0,0,0,0,1,0,0,15,0,0,1,0,0,0,1,4,0,1,1,0
119,SHKODER,SHKODER_RRETHINAT,112,288,690,0,3,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,2,23,0,0,117,0,0,0,0,0,0,0,0,0,2,0,0,0,0,110,16,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
120,SHKODER,SHKODER_RRETHINAT,113,257,561,0,2,0,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,12,0,1,106,1,0,0,0,0,0,0,0,0,0,0,0,0,0,105,9,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0
121,SHKODER,SHKODER_RRETHINAT,1131,260,550,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,9,0,1,111,0,0,0,0,0,0,0,0,0,1,0,0,0,0,97,19,0,0,0,0,0,1,0,6,2,0,0,0,0,0,0,0,2,0,0,0,3
122,SHKODER,SHKODER_RRETHINAT,114,331,670,0,0,0,2,0,1,4,0,0,0,0,0,0,0,0,0,0,0,11,7,0,0,0,0,0,56,0,0,104,0,0,0,0,0,1,1,0,0,0,0,0,0,0,136,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,3,0,0,2,0
123,SHKODER,SHKODER_SHALE,115,225,461,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1,0,2,0,6,2,0,103,1,0,0,0,0,0,0,0,0,0,0,0,1,1,84,1,0,0,0,1,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0
124,SHKODER,SHKODER_SHALE,116,137,363,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,12,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
125,SHKODER,SHKODER_SHALE,117,311,590,1,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,23,0,0,0,0,0,49,0,1,99,0,0,0,0,0,1,0,0,0,0,0,0,0,0,123,1,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,1,0,0,0,0
126,SHKODER,SHKODER_SHALE,118,255,595,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,2,54,0,0,1,0,1,0,1,1,103,2,0,0,0,0,1,0,0,0,0,0,1,0,2,74,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5
127,SHKODER,SHKODER_SHALE,119,314,675,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,1,0,1,4,201,1,0,0,0,0,0,0,0,0,1,0,1,0,3,69,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
128,SHKODER,SHKODER_SHALE,1191,166,389,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,1,1,0,1,1,110,1,0,0,0,1,0,0,1,0,1,0,1,0,2,21,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
129,SHKODER,SHKODER_SHLLAK,126,310,544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,0,0,0,0,0,7,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,16,0,0,0,0
130,SHKODER,SHKODER_SHLLAK,130,193,426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,0,0,0,0
131,SHKODER,SHKODER_SHLLAK,131,123,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,11,0
132,SHKODER,SHKODER_SHOSH,132,176,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
133,SHKODER,SHKODER_SHOSH,133,89,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,25,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,SHKODER,SHKODER_SHOSH,134,130,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
135,SHKODER,SHKODER_TEMAL,135,418,803,0,2,1,3,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,29,0,0,0,0,1,17,0,1,197,0,0,0,0,0,0,0,0,0,1,1,0,2,2,138,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,0,3,0,2,1,0
136,SHKODER,SHKODER_TEMAL,142,367,748,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46,0,0,0,0,0,13,0,1,207,2,0,0,1,0,0,0,0,3,0,0,0,0,0,72,3,0,0,0,0,0,0,2,0,7,0,0,0,0,0,1,0,3,0,0,2,0
137,SHKODER,SHKODER_BUSHAT,145,320,667,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,19,0,0,0,0,0,17,0,1,133,2,0,0,0,0,4,0,0,0,0,0,0,2,0,125,2,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,7
138,SHKODER,SHKODER_BUSHAT,146,289,739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,17,0,0,26,0,0,0,2,0,12,0,0,0,0,0,0,0,0,171,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,SHKODER,SHKODER_BUSHAT,147,530,822,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,212,0,0,94,0,0,0,0,0,0,1,0,1,2,0,0,0,0,152,11,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,14
140,SHKODER,SHKODER_BUSHAT,148,317,1016,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,87,1,0,62,0,0,0,1,0,0,0,0,0,0,0,0,0,2,137,11,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0
141,SHKODER,SHKODER_BUSHAT,149,189,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,0,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,1,164,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
142,SHKODER,SHKODER_BUSHAT,150,328,1002,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,6,0,0,0,3,0,43,1,0,54,1,0,0,0,0,6,0,0,0,0,2,0,0,1,182,6,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,4,2
143,SHKODER,SHKODER_BUSHAT,151,224,893,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,2,1,9,0,0,69,0,0,0,0,0,5,0,0,0,0,0,0,0,3,124,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
144,SHKODER,SHKODER_BUSHAT,152,225,753,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,8,0,0,0,0,0,28,0,1,58,1,0,0,0,0,5,0,0,0,1,0,0,0,0,109,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3
145,SHKODER,SHKODER_BUSHAT,153,170,455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,7,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,17,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0
146,SHKODER,SHKODER_BUSHAT,155,327,773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,7,0,0,0,0,0,8,0,1,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,7,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,1
147,SHKODER,SHKODER_BUSHAT,156,336,680,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,7,2,0,153,0,0,0,0,0,1,0,0,0,1,0,0,4,1,141,6,1,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,9
148,SHKODER,SHKODER_BUSHAT,158,365,664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,2,74,0,0,135,0,0,0,0,0,4,0,0,0,1,0,0,0,0,124,3,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,9
149,SHKODER,SHKODER_BUSHAT,159,446,738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,94,0,0,162,0,0,0,0,0,4,0,0,0,0,0,1,0,1,135,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32
150,SHKODER,SHKODER_BUSHAT,160,267,594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,18,0,2,50,1,0,0,0,0,0,0,0,0,0,0,1,0,2,174,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
151,SHKODER,SHKODER_BUSHAT,161,440,1005,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,55,133,0,0,0,0,2,8,0,0,43,0,0,0,2,0,1,0,0,1,0,0,0,0,1,164,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,3,2
152,SHKODER,SHKODER_BUSHAT,162,542,1002,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,70,113,1,0,0,2,0,7,0,0,42,0,0,0,0,1,5,0,0,0,0,2,0,0,0,228,60,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5
153,SHKODER,SHKODER_BUSHAT,163,553,891,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,26,7,0,0,0,0,0,101,0,0,198,1,0,0,0,0,5,0,0,0,0,1,0,0,3,169,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,28
154,SHKODER,SHKODER_BUSHAT,164,467,863,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,6,0,0,0,0,1,119,0,0,120,0,0,0,0,0,6,0,0,1,0,0,0,0,1,131,11,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,58
155,SHKODER,SHKODER_HAJMEL,165,284,627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,1,50,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,8,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
156,SHKODER,SHKODER_HAJMEL,166,391,715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,45,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,2,124,11,0,0,0,0,35,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1
157,SHKODER,SHKODER_HAJMEL,167,494,970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,65,0,0,0,0,0,0,41,0,2,58,0,0,0,0,0,5,0,0,0,0,0,0,0,3,259,40,0,0,4,0,0,0,0,4,0,0,4,0,0,0,0,0,3,0,0,0,3
158,SHKODER,SHKODER_HAJMEL,168,401,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,63,0,0,106,0,0,1,3,0,4,0,0,14,1,1,0,0,1,160,23,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,6,0,0,0,5
159,SHKODER,SHKODER_HAJMEL,169,331,554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8,0,0,115,1,0,0,2,0,0,0,0,0,0,0,0,0,0,171,14,0,0,0,0,0,8,0,0,4,0,0,0,0,0,0,0,3,0,0,0,3
160,SHKODER,SHKODER_HAJMEL,170,411,675,0,0,0,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,8,0,0,197,0,0,0,0,0,12,0,0,0,2,0,0,0,0,117,23,0,0,0,0,0,3,0,0,15,0,0,0,0,0,0,0,0,0,0,22,0
161,SHKODER,SHKODER_HAJMEL,171,270,567,0,0,0,0,0,0,4,0,2,0,0,0,0,0,1,0,0,1,48,6,0,2,0,0,0,23,0,0,75,0,0,0,0,0,3,0,0,0,0,0,0,0,1,95,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,1
162,SHKODER,SHKODER_VAU-DEJES,172,484,636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,65,0,0,0,0,0,20,0,2,108,1,0,0,0,0,0,0,0,6,0,0,0,2,0,168,9,0,0,0,0,0,0,1,35,39,0,0,0,0,0,0,0,3,0,0,3,2
163,SHKODER,SHKODER_VAU-DEJES,173,438,838,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,92,0,0,0,0,0,7,0,1,76,2,0,0,3,0,2,0,0,1,0,0,0,0,0,189,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,3
164,SHKODER,SHKODER_VAU-DEJES,174,465,867,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,38,47,0,1,0,0,0,33,0,0,168,1,0,0,0,0,0,0,0,1,0,1,0,0,1,112,1,0,0,0,0,0,0,0,1,20,0,2,0,0,0,0,1,27,0,2,0,2
165,SHKODER,SHKODER_VAU-DEJES,175,130,264,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,13,0,0,0,0,0,2,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,10,0,0,0,0,0,0,0,7,8,0,0,0,0,0,0,0,0,0,0,0,3
166,SHKODER,SHKODER_VAU-DEJES,176,441,856,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,52,37,0,0,2,0,1,30,0,0,137,0,0,0,0,1,0,0,0,6,0,0,0,0,2,129,7,0,0,0,0,0,0,17,0,14,0,0,4,0,0,0,0,0,0,0,1,0
167,SHKODER,SHKODER_VAU-DEJES,177,166,374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,47,0,0,14,0,0,0,0,0,0,0,1,37,0,0,0,0,1,57,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
168,SHKODER,SHKODER_VAU-DEJES,178,478,970,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,42,27,0,0,0,0,0,24,1,2,146,0,0,0,0,0,13,0,0,1,1,0,0,0,0,144,10,0,0,0,0,0,1,0,41,21,0,0,0,0,0,0,0,0,0,0,0,1
169,SHKODER,SHKODER_VAU-DEJES,180,412,918,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,24,32,1,0,0,0,0,30,0,1,109,0,0,0,0,0,2,0,0,3,0,0,0,0,0,101,28,1,0,0,0,0,0,1,39,34,0,0,0,0,0,0,0,0,0,0,1,1
170,SHKODER,SHKODER_VAU-DEJES,181,170,341,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0,0,7,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,8,1,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,1,0
171,SHKODER,SHKODER_VAU-DEJES,182,421,717,0,0,1,21,1,0,0,0,0,0,0,0,0,0,0,0,3,0,3,100,0,0,0,0,0,41,0,0,119,0,0,0,0,0,0,0,0,12,1,0,0,0,2,73,14,0,0,0,0,4,6,0,4,1,0,0,0,0,2,0,0,5,0,0,1,7
